Date,HomeTeam,AwayTeam,FTHG,FTAG,Result,pH,pD,pA,ExpHomeGoals,ExpAwayGoals,ExpTotalGoals,TrainMatches
2017-11-28,Brighton,Crystal Palace,0.0,0.0,D,0.48084349821730515,0.3084532718770147,0.21070322990568024,1.409577886417472,0.7901498788179898,2.199727765235462,130
2017-11-28,Leicester,Tottenham,2.0,1.0,H,0.29537726404887515,0.3172098608895668,0.387412875061558,0.9894792238624587,1.2856269037207184,2.275106127583177,130
2017-11-29,Man City,Southampton,2.0,1.0,H,0.6688068321538121,0.22041499390084163,0.11077817394534634,2.6568907603680776,0.779857629118022,3.4367483894860995,134
2017-11-29,Everton,West Ham,4.0,0.0,H,0.3875144700184475,0.2851640497026581,0.32732148027889446,1.6284677474875346,1.5749919980522253,3.20345974553976,134
2017-11-29,Stoke,Liverpool,0.0,3.0,A,0.24307171519149706,0.263528106521978,0.49340017828652505,1.2739604338942474,2.2571895970194737,3.531150030913721,134
2017-11-29,Bournemouth,Burnley,1.0,2.0,A,0.31844201664291705,0.3548103682100595,0.32674761514702344,0.8036927183102447,0.8442754184360988,1.6479681367463435,134
2017-11-29,Chelsea,Swansea,1.0,0.0,H,0.5698527288391187,0.2831168152754377,0.14703045588544358,1.6216336264167015,0.6207069778227501,2.242340604239452,134
2017-11-29,Arsenal,Huddersfield,5.0,0.0,H,0.5572987268180911,0.2731356821115988,0.16956559107031022,1.84795608267216,0.7790587949516633,2.6270148776238234,134
2017-12-02,Stoke,Swansea,2.0,1.0,H,0.3724064294240074,0.31747562504839333,0.3101179455275993,1.1393782139903201,1.1448625997577369,2.284240813748057,140
2017-12-02,West Brom,Crystal Palace,0.0,0.0,D,0.40385729981957463,0.32075626473682906,0.2753864354435963,1.2187733276033097,0.9670227765290315,2.1857961041323413,140
2017-12-02,Leicester,Burnley,1.0,0.0,H,0.32790255143433605,0.33298838266825426,0.3391090658974098,0.9775228637472514,1.0317277929642017,2.009250656711453,140
2017-12-02,Watford,Tottenham,1.0,1.0,D,0.32454784818862853,0.29159459904219825,0.38385755276917327,1.3379970082516015,1.6431027267949916,2.981099735046593,140
2017-12-02,Chelsea,Newcastle,3.0,1.0,H,0.5826862327417948,0.2680737471091246,0.1492400201490806,1.8827281660037702,0.7078946925817692,2.5906228585855393,140
2017-12-02,Brighton,Liverpool,1.0,5.0,A,0.2743585485410911,0.30709681481991324,0.41854463663899577,0.9814626555968163,1.4495056823265051,2.4309683379233213,140
2017-12-02,Everton,Huddersfield,2.0,0.0,H,0.4288259245382327,0.2907483198208919,0.2804257556408755,1.6764586614603456,1.2612775461025516,2.937736207562897,140
2017-12-02,Arsenal,Man United,1.0,3.0,A,0.3541228617061574,0.2938668592609713,0.35201027903287135,1.4362259064431504,1.5235421923233838,2.959768098766534,140
2017-12-03,Bournemouth,Southampton,1.0,1.0,D,0.3607370882490115,0.3315742121008873,0.3076886996501013,1.0251548246732247,0.9655872929657897,1.9907421176390145,148
2017-12-03,Man City,West Ham,2.0,1.0,H,0.7768027024323014,0.16192785765684387,0.061269439910854664,4.145578487604525,0.678640533593248,4.824219021197774,148
2017-12-09,Newcastle,Leicester,2.0,3.0,A,0.28768990112382875,0.3047335568779229,0.40757654199824844,1.0190182424589418,1.4244181624453904,2.4434364049043324,150
2017-12-09,Crystal Palace,Bournemouth,2.0,2.0,D,0.3045335442686514,0.33542375537008384,0.36004270036126473,0.8171693942548144,1.0536391349231755,1.87080852917799,150
2017-12-09,Huddersfield,Brighton,2.0,0.0,H,0.29618322461458446,0.3174354434836999,0.3863813319017156,0.8998861035793919,1.2614973517935282,2.16138345537292,150
2017-12-09,Burnley,Watford,1.0,0.0,H,0.42388770665688313,0.30469781210139824,0.2714144812417186,1.3790514792390485,1.0641629927828042,2.443214472021853,150
2017-12-09,West Ham,Chelsea,1.0,0.0,H,0.1599226607112354,0.24947976442008485,0.5905975748686798,0.7544838860319273,2.216929284818257,2.9714131708501843,150
2017-12-09,Tottenham,Stoke,5.0,1.0,H,0.5332746005816591,0.27118324524274684,0.195542154175594,1.9275625558494283,0.962486446433071,2.8900490022824994,150
2017-12-09,Swansea,West Brom,1.0,0.0,H,0.34611477669416063,0.34017284434247747,0.31371237896336196,0.9450908685841587,0.8821807812175567,1.8272716498017154,150
2017-12-10,Liverpool,Everton,1.0,1.0,D,0.6465528451236687,0.21834172298972054,0.13510543188661067,3.1197612446343213,1.1050391819726753,4.224800426606997,157
2017-12-10,Man United,Man City,1.0,2.0,A,0.37219208526949077,0.2895617952506542,0.3382461194798551,1.626147891781849,1.5182785496972007,3.14442644147905,157
2017-12-10,Southampton,Arsenal,1.0,1.0,D,0.2676580169767066,0.29490410725591193,0.4374378757673814,1.0764071429924267,1.6549153086380584,2.731322451630485,157
2017-12-12,Burnley,Stoke,1.0,0.0,H,0.5407683263879107,0.2778417900171649,0.18138988359492425,1.786119553020639,0.831309406160223,2.617428959180862,160
2017-12-12,Crystal Palace,Watford,2.0,1.0,H,0.3064075785545476,0.2988245554734905,0.3947678659719619,1.1773260705124786,1.5031905861153392,2.680516656627818,160
2017-12-12,Huddersfield,Chelsea,1.0,3.0,A,0.2010057796559921,0.2849784883612373,0.5140157319827706,0.6989349746358573,1.711805319559608,2.410740294195465,160
2017-12-13,Man United,Bournemouth,1.0,0.0,H,0.5934846270225668,0.26030186735940974,0.14621350561802354,1.9963323173756917,0.7470513403689032,2.743383657744595,163
2017-12-13,West Ham,Arsenal,0.0,0.0,D,0.19979662784016852,0.26275196364222936,0.5374514085176021,0.9374400506041154,2.1483740221932264,3.0858140727973415,163
2017-12-13,Southampton,Leicester,1.0,4.0,A,0.3453767707566596,0.31707225347073587,0.3375509757726045,1.1563669231739369,1.1582578701344548,2.3146247933083917,163
2017-12-13,Liverpool,West Brom,0.0,0.0,D,0.611631049917539,0.2494471229702322,0.13892182711222875,2.177479358692017,0.7924929038098083,2.969972262501825,163
2017-12-13,Swansea,Man City,0.0,4.0,A,0.13047833623577532,0.2535240033918499,0.6159976603723749,0.6479297126753837,2.0370524057168775,2.684982118392261,163
2017-12-13,Tottenham,Brighton,2.0,0.0,H,0.5351049613998833,0.28449417889151657,0.1804008597086002,1.7031385319336372,0.7595839137705943,2.4627224457042316,163
2017-12-13,Newcastle,Everton,0.0,1.0,A,0.34106836438003557,0.2916720546075307,0.3672595810124337,1.4308777494450662,1.5770311621787063,3.0079089116237725,163
2017-12-16,Leicester,Crystal Palace,0.0,3.0,A,0.5313433410033572,0.2802305846392593,0.18842607435738346,1.7750529857309874,0.879175269092642,2.6542282548236296,170
2017-12-16,Man City,Tottenham,4.0,1.0,H,0.5695940889378571,0.2583301637822156,0.17207574727992733,2.144436050211496,1.0354207413624827,3.179856791573979,170
2017-12-16,Arsenal,Newcastle,1.0,0.0,H,0.6001318345718272,0.2526659831169541,0.14720218231121876,2.15198917333346,0.8346246937138165,2.9866138670472764,170
2017-12-16,Watford,Huddersfield,1.0,4.0,A,0.4903899038830992,0.279517612708823,0.23009248340807775,1.870911770449082,1.0998611059677363,2.9707728764168184,170
2017-12-16,Brighton,Burnley,0.0,0.0,D,0.2540294208003403,0.3464488724783388,0.3995217067213209,0.6671112683794848,1.0248591970274121,1.691970465406897,170
2017-12-16,Chelsea,Southampton,1.0,0.0,H,0.5467711203436563,0.27990059517057586,0.17332828448576793,1.7410248981047372,0.8030451733508112,2.544070071455548,170
2017-12-16,Stoke,West Ham,0.0,3.0,A,0.3703154925468737,0.29686801533680124,0.3328164921163251,1.3973080586291868,1.4196373268386198,2.8169453854678066,170
2017-12-17,Bournemouth,Liverpool,0.0,4.0,A,0.2522780003378631,0.3040177455653533,0.44370425409678355,0.9590237935916439,1.4981036563587564,2.4571274499504003,177
2017-12-17,West Brom,Man United,1.0,2.0,A,0.172585432757591,0.2826048277395246,0.5448097395028845,0.6464185170416107,1.7296141677812085,2.3760326848228193,177
2017-12-18,Everton,Swansea,3.0,1.0,H,0.45203352181607726,0.31357805109082515,0.23438842709309757,1.3200479599961037,0.8982460423911551,2.2182940023872586,179
2017-12-22,Arsenal,Liverpool,3.0,3.0,D,0.3340677587706557,0.29618847170539175,0.36974376952395266,1.3283023291270977,1.541494902911628,2.8697972320387257,180
2017-12-23,Swansea,Crystal Palace,1.0,1.0,D,0.28856364046114447,0.3337900147251287,0.37764634481372683,0.8542661228159834,1.108391894954181,1.9626580177701642,181
2017-12-23,Stoke,West Brom,3.0,1.0,H,0.31794667982837144,0.302856202895684,0.3791971172759445,1.1338139507821379,1.4775722757613123,2.61138622654345,181
2017-12-23,West Ham,Newcastle,2.0,3.0,A,0.42402737237212873,0.3161886032898743,0.25978402433799697,1.2753698231895167,0.9716841319956722,2.247053955185189,181
2017-12-23,Man City,Bournemouth,4.0,0.0,H,0.7319955981585462,0.19270124205761757,0.07530315978383625,3.066361033248475,0.6768763365982516,3.7432373698467267,181
2017-12-23,Southampton,Huddersfield,1.0,1.0,D,0.415974597089269,0.3107705938539544,0.27325480905677657,1.3856814204489063,0.9972086527423734,2.3828900731912794,181
2017-12-23,Leicester,Man United,2.0,2.0,D,0.2326242415209991,0.27661596409237377,0.49075979438662715,1.0534349354728891,1.9635944062604342,3.0170293417333234,181
2017-12-23,Burnley,Tottenham,0.0,3.0,A,0.3345502547861089,0.34369752614436827,0.32175221906952284,0.8600969903011977,0.9573139765798624,1.81741096688106,181
2017-12-23,Brighton,Watford,1.0,0.0,H,0.38328796136244087,0.3018778974031207,0.3148341412344384,1.4025224516223063,1.3033200171761168,2.705842468798423,181
2017-12-23,Everton,Chelsea,0.0,0.0,D,0.25405594079843785,0.29162938888405315,0.45431467031750905,1.0313620201204388,1.7019688693677282,2.733330889488167,181
2017-12-26,Huddersfield,Stoke,1.0,1.0,D,0.4499358576446827,0.2787159833010644,0.27134815905425297,1.843350612138799,1.3911193302970222,3.234469942435821,190
2017-12-26,Bournemouth,West Ham,3.0,3.0,D,0.3775295093281581,0.31582765570840743,0.3066428349634346,1.1833359717687317,1.0870753594863158,2.2704113312550476,190
2017-12-26,Chelsea,Brighton,2.0,0.0,H,0.5375108156945435,0.30010791994929953,0.16238126435615696,1.4348881498728059,0.5816676574144313,2.0165558072872374,190
2017-12-26,Liverpool,Swansea,5.0,0.0,H,0.6627555075133578,0.22731688785092458,0.10992760463571757,2.4253558819525916,0.7032429363055581,3.1285988182581494,190
2017-12-26,Watford,Leicester,2.0,1.0,H,0.2815175774931946,0.27210180804069617,0.4463806144661092,1.412459322888925,2.055424783417805,3.4678841063067303,190
2017-12-26,West Brom,Everton,0.0,0.0,D,0.2902020781204907,0.31262595569260065,0.39717196618690864,0.9947323227805706,1.307302676622741,2.3020349994033116,190
2017-12-26,Tottenham,Southampton,5.0,2.0,H,0.5476236325014685,0.276028965788341,0.17634740171019042,1.7868224742743075,0.8325215451219331,2.6193440193962405,190
2017-12-26,Man United,Burnley,2.0,2.0,D,0.5224223013928097,0.2998525240810487,0.1777251745261418,1.4655040805277593,0.6326624061193515,2.098166486647111,190
2017-12-27,Newcastle,Man City,0.0,1.0,A,0.09568123252196496,0.18841866714830116,0.715900100329734,0.7771011380179939,3.4766309323693223,4.253732070387316,198
2017-12-28,Crystal Palace,Arsenal,2.0,3.0,A,0.26108541056111184,0.294034505943665,0.4448800834952233,0.9848124465888444,1.5843673809705936,2.569179827559438,199
2017-12-30,Chelsea,Stoke,5.0,0.0,H,0.6484751519586757,0.2295052479317503,0.12201960010957406,2.448808730372923,0.758315669211047,3.20712439958397,200
2017-12-30,Huddersfield,Burnley,0.0,0.0,D,0.2832962323740071,0.3327027422437871,0.38400102538220576,0.7883974064096922,1.0865539255534704,1.8749513319631625,200
2017-12-30,Liverpool,Leicester,2.0,1.0,H,0.607464411336345,0.2312753548222929,0.16126023384136207,2.8059120274117153,1.1663658303782052,3.9722778577899205,200
2017-12-30,Watford,Swansea,1.0,2.0,A,0.4842059378287423,0.2856682651069283,0.23012579706432945,1.674978793603928,1.0394275188553992,2.714406312459327,200
2017-12-30,Bournemouth,Everton,2.0,1.0,H,0.3164857263998005,0.30416817939614144,0.379346094204058,1.139057472946729,1.3593074245750913,2.4983648975218204,200
2017-12-30,Newcastle,Brighton,0.0,0.0,D,0.37481803779781275,0.32823813185103046,0.29694383035115685,1.0873816929388918,0.8926037439299146,1.9799854368688063,200
2017-12-30,Man United,Southampton,0.0,0.0,D,0.6395188729779453,0.2325913196394584,0.12788980738259637,2.433613235053503,0.8372321544088746,3.2708453894623775,200
2017-12-31,Crystal Palace,Man City,0.0,0.0,D,0.12352219055965549,0.2186120965819086,0.6578657128584359,0.7666767818095584,2.670294854936811,3.436971636746369,207
2017-12-31,West Brom,Arsenal,1.0,1.0,D,0.20697589115734788,0.279800483602994,0.5132236252396581,0.827763752264432,1.7082852153796073,2.536048967644039,207
2018-01-01,Brighton,Bournemouth,2.0,2.0,D,0.3655498127272663,0.3192649866153142,0.3151852006574196,1.0111228134753703,0.9963760245834093,2.0074988380587797,209
2018-01-01,Burnley,Liverpool,1.0,2.0,A,0.24625557352713434,0.28808481206859893,0.46565961440426673,0.8251862972737093,1.5732490690986851,2.3984353663723943,209
2018-01-01,Everton,Man United,0.0,2.0,A,0.23089693599357758,0.2759580776758829,0.4931449863305395,0.9389670968540085,1.7621317712697202,2.7010988681237285,209
2018-01-01,Leicester,Huddersfield,3.0,0.0,H,0.480695612690252,0.2815861379071679,0.23771824940258007,1.6549289318171514,0.9815736214999811,2.6365025533171327,209
2018-01-01,Stoke,Newcastle,0.0,1.0,A,0.324045657941239,0.27851447848497324,0.39743986357378774,1.2550918567533507,1.707391480369249,2.9624833371226,209
2018-01-02,Man City,Watford,3.0,1.0,H,0.751610254078033,0.17730454577968463,0.07108520014228237,3.4649303166325303,0.7456232285401082,4.210553545172639,214
2018-01-02,Swansea,Tottenham,0.0,2.0,A,0.1660273816241853,0.2421621159364548,0.5918105024393598,0.7750502264599155,2.281569846592943,3.0566200730528585,214
2018-01-02,Southampton,Crystal Palace,1.0,2.0,A,0.3568324787498883,0.3157657659378641,0.3274017553122476,1.0550748817542925,1.056215335659181,2.1112902174134733,214
2018-01-02,West Ham,West Brom,2.0,1.0,H,0.3963968538919165,0.3093901728643741,0.29421297324370943,1.184865818610312,1.0239418979708612,2.2088077165811733,214
2018-01-03,Arsenal,Chelsea,2.0,2.0,D,0.32152194695442404,0.29164257632869284,0.3868354767168831,1.171423719578687,1.4799474029963882,2.651371122575075,218
2018-01-04,Tottenham,West Ham,1.0,1.0,D,0.6293994999004949,0.2275773816176704,0.14302311848183466,2.617094211973943,0.9780152266872556,3.595109438661199,219
2018-01-13,West Brom,Brighton,2.0,0.0,H,0.34339100158099106,0.3387842238868382,0.3178247745321708,0.8833465001394749,0.830334611294387,1.713681111433862,220
2018-01-13,Tottenham,Everton,4.0,0.0,H,0.5715129866083508,0.25430059156963014,0.17418642182201913,2.0493952302566014,0.9097282861788786,2.95912351643548,220
2018-01-13,Newcastle,Swansea,1.0,1.0,D,0.4426025149178861,0.31651480234846174,0.24088268273365207,1.1850578725938223,0.7488499868516961,1.9339078594455184,220
2018-01-13,Watford,Southampton,2.0,2.0,D,0.379497837087448,0.2852536343588666,0.3352485285536854,1.4382440230292006,1.4263868818975134,2.864630904926714,220
2018-01-13,Crystal Palace,Burnley,1.0,0.0,H,0.3444455288373351,0.34093397161515954,0.3146204995475054,0.8622167658430059,0.8217672404851051,1.683984006328111,220
2018-01-13,Chelsea,Leicester,0.0,0.0,D,0.5290348110308463,0.269349519648836,0.20161566932031777,1.8105976030080475,0.9619431296234069,2.7725407326314544,220
2018-01-13,Huddersfield,West Ham,1.0,4.0,A,0.3365734293698345,0.2952120997680032,0.3682144708621623,1.1286344406685707,1.3820083017256806,2.5106427423942512,220
2018-01-14,Bournemouth,Arsenal,2.0,1.0,H,0.23998045628596695,0.2603748547537544,0.49964468896027875,1.1897833760794014,2.1016499206336334,3.291433296713035,227
2018-01-14,Liverpool,Man City,4.0,3.0,H,0.32446641676511884,0.2703525554282299,0.40518102780665133,1.5866375644893538,1.8418905315173417,3.4285280960066955,227
2018-01-15,Man United,Stoke,3.0,0.0,H,0.7266379926497815,0.1867593520775439,0.08660265527267458,3.264329655282872,0.7389098974500791,4.003239552732951,229
2018-01-20,Burnley,Man United,0.0,1.0,A,0.23189499984018327,0.31545878479571454,0.4526462153641022,0.6482263137527184,1.2231774770887007,1.8714037908414192,230
2018-01-20,Everton,West Brom,1.0,1.0,D,0.3900586693193915,0.3114061519134878,0.2985351787671206,1.0948980990612762,1.0110236537273207,2.105921752788597,230
2018-01-20,Arsenal,Crystal Palace,4.0,1.0,H,0.470074678287441,0.2813973545695839,0.2485279671429751,1.608534746385761,1.0801333644494975,2.6886681108352586,230
2018-01-20,Brighton,Chelsea,0.0,4.0,A,0.1809366249130461,0.2854766629926402,0.5335867120943137,0.559165391199696,1.5407590569939342,2.0999244481936303,230
2018-01-20,Stoke,Huddersfield,2.0,0.0,H,0.36718849510088636,0.28102993418494915,0.3517815707141645,1.4876628545919093,1.5087674701020708,2.9964303246939803,230
2018-01-20,Man City,Newcastle,3.0,1.0,H,0.695211013551845,0.21143289281161645,0.09335609363653863,2.47123381015207,0.6480202603381399,3.11925407049021,230
2018-01-20,Leicester,Watford,2.0,0.0,H,0.5447761398239926,0.25297603390465606,0.20224782627135124,2.1798169928527797,1.1402413933295097,3.320058386182289,230
2018-01-20,West Ham,Bournemouth,1.0,1.0,D,0.4281491249116183,0.2772701600303309,0.2945807150580509,1.6886593371007628,1.3434750474317736,3.0321343845325366,230
2018-01-21,Southampton,Tottenham,1.0,1.0,D,0.19495245956748491,0.25208016002350986,0.5529673804090052,0.9364841192302362,2.133897344110885,3.0703814633411213,238
2018-01-22,Swansea,Liverpool,1.0,0.0,H,0.12234700213616,0.20484971483025446,0.6728032830335856,0.7848868676589936,2.9685464498273815,3.753433317486375,239
2018-01-30,Huddersfield,Liverpool,0.0,3.0,A,0.1324830422605237,0.2062634131305806,0.6612535446088956,0.8252574151568197,3.049790586863077,3.8750480020198967,240
2018-01-30,Swansea,Arsenal,3.0,1.0,H,0.21278287940946972,0.26748643083062357,0.5197306897599068,0.8690008665578016,1.8502017169670921,2.719202583524894,240
2018-01-30,West Ham,Crystal Palace,1.0,1.0,D,0.4004628552054579,0.28908464487387053,0.31045249992067153,1.421682695374754,1.2169780267401396,2.6386607221148934,240
2018-01-31,Everton,Leicester,2.0,1.0,H,0.27386312582052474,0.28248143682791615,0.44365543735155905,0.9883358801997109,1.6002989094378361,2.5886347896375472,243
2018-01-31,Stoke,Watford,0.0,0.0,D,0.35383820115108466,0.2670457099890719,0.3791160888598435,1.6032064667282062,1.8660051104653483,3.4692115771935548,243
2018-01-31,Man City,West Brom,3.0,0.0,H,0.7021108518548321,0.2081260447402682,0.08976310340489971,2.465991220495466,0.627768486453332,3.093759706948798,243
2018-01-31,Newcastle,Burnley,1.0,1.0,D,0.3104761639482668,0.3460696610628188,0.3434541749889144,0.7356718195883966,0.8305172850226719,1.5661891046110683,243
2018-01-31,Southampton,Brighton,1.0,1.0,D,0.4572165095727845,0.2975530114639693,0.24523047896324623,1.3713553429740064,0.8139213295601047,2.185276672534111,243
2018-01-31,Tottenham,Man United,2.0,0.0,H,0.3606707187659328,0.2879226790095659,0.35140660222450126,1.337975376746667,1.3337861850461445,2.6717615617928114,243
2018-01-31,Chelsea,Bournemouth,0.0,3.0,A,0.6129664472336442,0.24338316455177117,0.14365038821458448,2.062818306917489,0.7093205993581315,2.7721389062756203,243
2018-02-03,Bournemouth,Stoke,2.0,1.0,H,0.5638292648134429,0.2490649575077619,0.1871057776787952,2.0689251867619953,0.9452432346163732,3.0141684213783684,250
2018-02-03,Burnley,Man City,1.0,1.0,D,0.16909170701082746,0.2616079188900753,0.5693003740990973,0.648887767445231,1.7599766018649363,2.4088643693101672,250
2018-02-03,Brighton,West Ham,3.0,1.0,H,0.29382460827656626,0.2871807867791484,0.41899460494428536,0.9661736045859296,1.4470734583556888,2.4132470629416183,250
2018-02-03,Man United,Huddersfield,2.0,0.0,H,0.6913957959697582,0.2114746399577283,0.09712956407251344,2.366090872156513,0.5384523314770552,2.904543203633568,250
2018-02-03,Leicester,Swansea,1.0,1.0,D,0.4824549540800135,0.2892720726708048,0.22827297324918178,1.4067940989492296,0.8043836421220397,2.2111777410712694,250
2018-02-03,West Brom,Southampton,2.0,3.0,A,0.35428457578197314,0.3115211840395018,0.3341942401785251,0.9772406180402897,1.0173327833141808,1.9945734013544705,250
2018-02-03,Arsenal,Everton,5.0,1.0,H,0.5410937711628405,0.247675551776804,0.21123067706035542,2.223586893820637,1.196979674780085,3.420566568600722,250
2018-02-04,Liverpool,Tottenham,2.0,2.0,D,0.4179497699431425,0.26157244847876554,0.32047778157809204,1.828503243154228,1.6517422891267308,3.480245532280959,257
2018-02-04,Crystal Palace,Newcastle,1.0,1.0,D,0.432206042037406,0.2980976369405228,0.2696963210220712,1.1974567598076264,0.9155459616253409,2.1130027214329674,257
2018-02-05,Watford,Chelsea,4.0,1.0,H,0.19232769784505246,0.2497401788215457,0.5579321233334018,0.815291437044113,1.9853383233655246,2.8006297604096377,259
2018-02-10,West Ham,Watford,2.0,0.0,H,0.4105795134422796,0.26499481471908143,0.324425671838639,1.6942181430730159,1.54603560311916,3.2402537461921757,260
2018-02-10,Tottenham,Arsenal,1.0,0.0,H,0.5000920590705289,0.2474331225680113,0.2524748183614599,2.3105847067329566,1.544885134628214,3.8554698413611703,260
2018-02-10,Swansea,Burnley,1.0,0.0,H,0.31518374962864887,0.34452748043674397,0.3402887699346071,0.6924150113114882,0.7966750242113629,1.4890900355228511,260
2018-02-10,Stoke,Brighton,1.0,1.0,D,0.3528781828192057,0.2874707563896895,0.3596510607911048,1.1767665267108918,1.2539084251458785,2.43067495185677,260
2018-02-10,Man City,Leicester,5.0,1.0,H,0.6326130907250185,0.2249344480161368,0.1424524612588448,2.3602211190844353,0.9329143935550868,3.2931355126395223,260
2018-02-10,Everton,Crystal Palace,3.0,1.0,H,0.34192299169910867,0.28236495525105476,0.37571205304983657,1.1670022376441693,1.3802005263937736,2.5472027640379427,260
2018-02-11,Southampton,Liverpool,0.0,2.0,A,0.19551570640763327,0.23635183772884177,0.568132455863525,1.1353838596800174,2.4677285337513557,3.603112393431373,266
