Date,HomeTeam,AwayTeam,BetOn,BetTeam,ModelProb,ImpProb,Edge,Odds,Stake,Won,PnL,Bankroll,Strategy,OddsBucket
2003-05-11,Bolton,Middlesbrough,A,Middlesbrough,0.4755531084276118,0.45290772231201126,0.02264538611560052,2.2079552869957317,43.664612158774915,0,-43.664612158774915,2066.131352313643,kelly,2.00–2.99
2003-05-11,Everton,Man United,H,Everton,0.4556305865087445,0.4339338919130899,0.021696694595654598,2.3044984930568275,39.59627710017692,0,-39.59627710017692,2026.5350752134664,kelly,2.00–2.99
2003-05-11,Everton,Man United,A,Man United,0.5443694110007761,0.5184470580959772,0.02592235290479883,1.9288372542271723,54.54494492955125,1,50.663376880336706,2077.198452093803,kelly,1.50–1.99
2003-05-11,Birmingham,West Ham,H,Birmingham,0.5464312362459853,0.5204107011866527,0.02602053505933266,1.9215592564099404,56.350105477368174,0,-56.350105477368174,2020.8483466164348,kelly,1.50–1.99
2003-05-11,Birmingham,West Ham,A,West Ham,0.4535687611897627,0.4319702487521549,0.021598512437607797,2.314974243917791,38.4199225947496,0,-38.4199225947496,1982.4284240216853,kelly,2.00–2.99
2015-08-08,Leicester,Sunderland,H,Leicester,0.6463862259682406,0.6156059294935624,0.03078029647467817,1.6244158025291686,79.37132660608317,1,49.56071060054218,2031.9891346222275,kelly,1.50–1.99
2015-08-08,Man United,Tottenham,H,Man United,0.6532365347424354,0.6221300330880337,0.031106501654401653,1.6073810084948854,83.63733415280716,1,50.79972836555573,2082.7888629877834,kelly,1.50–1.99
2015-08-08,Norwich,Crystal Palace,H,Norwich,0.5369956411123129,0.5114244201069647,0.025571221005348255,1.9553231341414035,54.50482639205873,0,-54.50482639205873,2028.2840365957247,kelly,1.50–1.99
2015-08-08,Norwich,Crystal Palace,A,Crystal Palace,0.4630043561967578,0.44095652971119786,0.022047826485559918,2.267797237643685,39.99622290480524,1,50.70710091489316,2078.991137510618,kelly,2.00–2.99
2015-08-08,Chelsea,Swansea,H,Chelsea,0.583539409188837,0.5557518182750828,0.027787590913754157,1.7993643333525287,65.02013696280846,0,-65.02013696280846,2013.9710005478096,kelly,1.50–1.99
2015-08-08,Everton,Watford,H,Everton,0.5455086816558151,0.5195320777674429,0.025976603888372196,1.9248089632833565,54.4428925460885,0,-54.4428925460885,1959.5281080017212,kelly,1.50–1.99
2015-08-08,Everton,Watford,A,Watford,0.4544913157350761,0.4328488721286439,0.021642443606432193,2.3102751662081196,37.3877212691229,0,-37.3877212691229,1922.1403867325982,kelly,2.00–2.99
2015-08-08,Bournemouth,Aston Villa,H,Bournemouth,0.555214214249016,0.5287754421419198,0.02643877210709611,1.8911619570479343,53.92230815989632,0,-53.92230815989632,1868.2180785727019,kelly,1.50–1.99
2015-08-09,Arsenal,West Ham,H,Arsenal,0.6315452727639409,0.6014716883466104,0.030073584417330546,1.6625886461071955,70.4893635571918,0,-70.4893635571918,1797.72871501551,kelly,1.50–1.99
2015-08-09,Newcastle,Southampton,H,Newcastle,0.5798150527476602,0.5522048121406288,0.027610240607031433,1.8109222846564623,55.42234900404477,0,-55.42234900404477,1742.3063660114653,kelly,1.50–1.99
2015-08-09,Stoke,Liverpool,H,Stoke,0.5017975194384856,0.4779023994652244,0.023895119973261214,2.092477462174297,39.870533405417895,0,-39.870533405417895,1702.4358326060474,kelly,2.00–2.99
2015-08-09,Stoke,Liverpool,A,Liverpool,0.4982024779736949,0.47447855045113796,0.02372392752255692,2.1075768315536965,38.42703693562032,1,42.56089581515122,1744.9967284211987,kelly,2.00–2.99
2015-08-10,West Brom,Man City,H,West Brom,0.463750427766654,0.44166707406347994,0.022083353703174047,2.264148854927483,34.509320670968386,0,-34.509320670968386,1710.4874077502302,kelly,2.00–2.99
2015-08-10,West Brom,Man City,A,Man City,0.5362495697081819,0.5107138759125542,0.0255356937956277,1.9580435291936784,44.634908426077345,1,42.76218519375579,1753.249592943986,kelly,1.50–1.99
2015-08-14,Aston Villa,Man United,A,Man United,0.5748073260278341,0.5474355485979373,0.027371777429896826,1.826699056283697,53.01958371724352,1,43.831239823599695,1797.0808327675857,kelly,1.50–1.99
2015-08-15,Southampton,Everton,H,Southampton,0.5291608310066027,0.5039626961967645,0.025198134809838235,1.984273851113705,45.64483834286037,0,-45.64483834286037,1751.4359944247253,kelly,1.50–1.99
2015-08-15,Southampton,Everton,A,Everton,0.4708391664453724,0.44841825375749744,0.02242091268787494,2.2300608675506672,35.59653104630986,1,43.78589986061817,1795.2218942853435,kelly,2.00–2.99
2015-08-15,West Ham,Leicester,H,West Ham,0.5233245753062518,0.4984043574345255,0.02492021787172627,2.0064030040735914,44.5950053561762,0,-44.5950053561762,1750.6268889291673,kelly,2.00–2.99
2015-08-15,West Ham,Leicester,A,Leicester,0.4766754221222917,0.4539765924974207,0.02269882962487102,2.202756742365922,36.38780036031103,1,43.765672223229224,1794.3925611523966,kelly,2.00–2.99
2015-08-15,Sunderland,Norwich,A,Norwich,0.5740291447266939,0.5466944235492321,0.027334721177461718,1.8291754166940861,54.101717351517216,1,44.85981402880996,1839.2523751812066,kelly,1.50–1.99
2015-08-15,Swansea,Newcastle,H,Swansea,0.4991381352681788,0.4753696526363607,0.023768482631818078,2.103626082258476,41.66384803577079,1,45.98130937953021,1885.2336845607367,kelly,2.00–2.99
2015-08-15,Swansea,Newcastle,A,Newcastle,0.5008618622147676,0.47701129734739767,0.023850564867369917,2.0963864075355856,42.987437449135584,0,-42.987437449135584,1842.2462471116012,kelly,2.00–2.99
2015-08-15,Watford,West Brom,H,Watford,0.6269838256694676,0.5971274530185405,0.02985637265092711,1.6746843491199364,68.26326449971174,0,-68.26326449971174,1773.9829826118894,kelly,1.50–1.99
2015-08-15,Tottenham,Stoke,H,Tottenham,0.5160321938895284,0.49145923227574123,0.024572961613787137,2.0347567698940563,42.859902786466435,0,-42.859902786466435,1731.123079825423,kelly,2.00–2.99
2015-08-15,Tottenham,Stoke,A,Stoke,0.483967803580594,0.46092171769580376,0.023046085884790235,2.1695658104354583,37.00354149333599,0,-37.00354149333599,1694.1195383320871,kelly,2.00–2.99
2015-08-16,Man City,Chelsea,H,Man City,0.4855197559495713,0.4623997675710203,0.023119988378551004,2.1626308448487905,36.428578035713954,1,42.35298845830221,1736.4725267903893,kelly,2.00–2.99
2015-08-16,Man City,Chelsea,A,Chelsea,0.5144802415930663,0.48998118246958683,0.02449905912347944,2.040894703261528,41.706248512682286,0,-41.706248512682286,1694.766278277707,kelly,2.00–2.99
2015-08-16,Crystal Palace,Arsenal,H,Crystal Palace,0.4742706995125266,0.4516863804881206,0.022584319024405997,2.2139255093751937,34.902600389994184,0,-34.902600389994184,1659.8636778877128,kelly,2.00–2.99
2015-08-16,Crystal Palace,Arsenal,A,Arsenal,0.5257292980334896,0.5006945695557043,0.025034728477785206,1.9972255758382973,41.61204140027154,1,41.496591947192854,1701.3602698349057,kelly,1.50–1.99
2015-08-17,Liverpool,Bournemouth,H,Liverpool,0.5842576295657793,0.5564358376816946,0.027821791884084734,1.7971523979590318,53.35743435605727,1,42.53400674587268,1743.8942765807783,kelly,1.50–1.99
2015-08-22,Crystal Palace,Aston Villa,H,Crystal Palace,0.5543597216989484,0.5279616397132841,0.02639808198566429,1.8940770025319678,48.762418439412514,1,43.597356914519494,1787.4916334952977,kelly,1.50–1.99
2015-08-22,Leicester,Tottenham,H,Leicester,0.5739303708921725,0.5466003532306405,0.02733001766153198,1.8294902191145228,53.87319802888812,0,-53.87319802888812,1733.6184354664097,kelly,1.50–1.99
2015-08-22,Man United,Newcastle,H,Man United,0.6083737249475648,0.5794035475691093,0.02897017737845553,1.7259128015275458,59.704775553563046,0,-59.704775553563046,1673.9136599128467,kelly,1.50–1.99
2015-08-22,Norwich,Stoke,H,Norwich,0.5401307799777099,0.5144102666454379,0.025720513332271988,1.9439736429079852,44.33157833613408,0,-44.33157833613408,1629.5820815767127,kelly,1.50–1.99
2015-08-22,Norwich,Stoke,A,Stoke,0.4598692173588988,0.43797068319895127,0.021898534159947525,2.2832578488952033,31.74697281181004,0,-31.74697281181004,1597.8351087649025,kelly,2.00–2.99
2015-08-22,Sunderland,Swansea,A,Swansea,0.5927584791509372,0.5645318849056544,0.028226594245282732,1.7713791315208385,51.785012177301134,0,-51.785012177301134,1546.0500965876015,kelly,1.50–1.99
2015-08-22,West Ham,Bournemouth,H,West Ham,0.5311444820124892,0.5058518876309421,0.025292594381547073,1.9768632369512418,39.566697724565174,0,-39.566697724565174,1506.4833988630364,kelly,1.50–1.99
2015-08-22,West Ham,Bournemouth,A,Bournemouth,0.468855515381218,0.4465290622678267,0.02232645311339132,2.2394958906397076,30.385001883417512,1,37.66208497157578,1544.1454838346122,kelly,2.00–2.99
2015-08-23,West Brom,Chelsea,A,Chelsea,0.5893086932893185,0.5612463745612556,0.028062318728062863,1.781748703110523,49.381133530844615,1,38.60363709586534,1582.7491209304776,kelly,1.50–1.99
2015-08-23,Everton,Man City,H,Everton,0.5509769675743028,0.5247399691183836,0.026236998455919203,1.905705794967556,43.68827961918848,0,-43.68827961918848,1539.060841311289,kelly,1.50–1.99
2015-08-23,Watford,Southampton,H,Watford,0.543881259862388,0.5179821522498933,0.0258991076124947,1.930568448461838,41.347330329521874,0,-41.347330329521874,1497.7135109817673,kelly,1.50–1.99
2015-08-23,Watford,Southampton,A,Southampton,0.4561187375020712,0.43439879762102024,0.021719939881050976,2.3020321545006293,28.757229723642833,0,-28.757229723642833,1468.9562812581244,kelly,2.00–2.99
2015-08-24,Arsenal,Liverpool,H,Arsenal,0.5670973180204062,0.5400926838289583,0.02700463419144794,1.8515340606181765,43.126762310356895,0,-43.126762310356895,1425.8295189477674,kelly,1.50–1.99
2015-08-29,Stoke,West Brom,H,Stoke,0.6235316262268935,0.5938396440256128,0.029691982201280664,1.6839562835870032,52.11698295503688,0,-52.11698295503688,1373.7125359927304,kelly,1.50–1.99
2015-08-29,Newcastle,Arsenal,H,Newcastle,0.4985357580402428,0.4747959600383264,0.02373979800191639,2.1061678787647606,31.04665580975678,0,-31.04665580975678,1342.6658801829735,kelly,2.00–2.99
2015-08-29,Newcastle,Arsenal,A,Arsenal,0.5014642396242547,0.47758499011833777,0.02387924950591691,2.0938681505719354,30.686191006680144,1,33.566647004574364,1376.232527187548,kelly,2.00–2.99
2015-08-29,Tottenham,Everton,H,Tottenham,0.5034540828994376,0.4794800789518454,0.023974003947592193,2.085592382036024,31.69312326525415,0,-31.69312326525415,1344.5394039222938,kelly,2.00–2.99
2015-08-29,Tottenham,Everton,A,Everton,0.4965459146775847,0.4729008711215092,0.023645043556075496,2.114608073418109,30.15722378089071,0,-30.15722378089071,1314.382180141403,kelly,2.00–2.99
2015-08-29,Man City,Watford,H,Man City,0.5482183584231256,0.5221127223077386,0.026105636115386965,1.9152952174388687,35.90049841567073,1,32.8595545035351,1347.241734644938,kelly,1.50–1.99
2015-08-29,Man City,Watford,A,Watford,0.4517816389779672,0.430268227598064,0.021513411379903202,2.3241316366360945,25.43632553912002,0,-25.43632553912002,1321.8054091058182,kelly,2.00–2.99
2015-08-29,Bournemouth,Leicester,H,Bournemouth,0.5244547634056488,0.4994807270529988,0.024974036352649998,2.0020792511857866,32.976568658159984,0,-32.976568658159984,1288.8288404476582,kelly,2.00–2.99
2015-08-29,Bournemouth,Leicester,A,Leicester,0.4755452339455827,0.45290022280531683,0.022645011140265847,2.207991848195356,26.67296228805408,0,-26.67296228805408,1262.155878159604,kelly,2.00–2.99
2015-08-29,Chelsea,Crystal Palace,H,Chelsea,0.572774170925798,0.545499210405522,0.027274960520276004,1.8331832217623267,37.8714982849127,0,-37.8714982849127,1224.2843798746915,kelly,1.50–1.99
2015-08-29,Liverpool,West Ham,H,Liverpool,0.6053321025385763,0.5765067643224536,0.028825338216122653,1.7345850246445276,41.66585006504642,0,-41.66585006504642,1182.618529809645,kelly,1.50–1.99
2015-08-29,Aston Villa,Sunderland,H,Aston Villa,0.6356569809173545,0.6053876008736709,0.030269380043683514,1.6518342935283783,45.357330135552296,0,-45.357330135552296,1137.2611996740927,kelly,1.50–1.99
2015-08-30,Southampton,Norwich,H,Southampton,0.5328932818158734,0.5075174112532127,0.025375870562660663,1.97037575032293,29.299505869134357,1,28.431529991852344,1165.692729665945,kelly,1.50–1.99
2015-08-30,Southampton,Norwich,A,Norwich,0.4671067155541006,0.4448635386229529,0.02224317693114769,2.2478803344851257,23.35345580525776,0,-23.35345580525776,1142.3392738606874,kelly,2.00–2.99
2015-08-30,Swansea,Man United,A,Man United,0.5603049743662618,0.5336237851107255,0.02668118925553631,1.8739794362661377,32.67637733963891,0,-32.67637733963891,1109.6628965210484,kelly,1.50–1.99
2015-09-12,Crystal Palace,Man City,H,Crystal Palace,0.5364040795965636,0.5108610281872034,0.025543051409360196,1.9574795195251287,28.97354131061199,0,-28.97354131061199,1080.6893552104364,kelly,1.50–1.99
2015-09-12,Crystal Palace,Man City,A,Man City,0.4635959178450068,0.4415199217571494,0.02207599608785743,2.2649034635180816,21.359127126680217,1,27.017233880260818,1107.7065890906972,kelly,2.00–2.99
2015-09-12,Arsenal,Stoke,H,Arsenal,0.6258357203209521,0.5960340193532878,0.029801700967664324,1.6777565835672026,40.8593076020214,1,27.692664727267456,1135.3992538179646,kelly,1.50–1.99
2015-09-12,West Brom,Southampton,H,West Brom,0.452433805878374,0.43088933893178477,0.021544466946589236,2.3207814852859765,21.491050307464903,0,-21.491050307464903,1113.9082035104996,kelly,2.00–2.99
2015-09-12,West Brom,Southampton,A,Southampton,0.5475661915364304,0.5214916109870765,0.026074580549353854,1.9175763884431534,30.349195378721063,0,-30.349195378721063,1083.5590081317785,kelly,1.50–1.99
2015-09-12,Everton,Chelsea,H,Everton,0.5096136733087782,0.48534635553216965,0.02426731777660851,2.0603842773343297,25.546375764258503,1,27.08897520329449,1110.647983335073,kelly,2.00–2.99
2015-09-12,Everton,Chelsea,A,Chelsea,0.4903863242328987,0.46703459450752255,0.023351729725376136,2.1411690092346958,24.331364906235706,0,-24.331364906235706,1086.3166184288373,kelly,2.00–2.99
2015-09-12,Watford,Swansea,H,Watford,0.5161707334630424,0.4915911747267071,0.024579558736335327,2.0342106437446428,26.259559041462083,1,27.157915460720954,1113.4745338895582,kelly,2.00–2.99
2015-09-12,Watford,Swansea,A,Swansea,0.4838292638370836,0.4607897750829367,0.023039488754146853,2.1701870442329407,23.788387920057758,0,-23.788387920057758,1089.6861459695003,kelly,2.00–2.99
2015-09-12,Norwich,Bournemouth,H,Norwich,0.5323790629596954,0.5070276790092336,0.02535138395046177,1.972278913754901,28.018867080053663,1,27.242153649237533,1116.9282996187378,kelly,1.50–1.99
2015-09-12,Norwich,Bournemouth,A,Bournemouth,0.4676209343911637,0.4453532708487274,0.02226766354243631,2.245408455391515,22.420923328074096,0,-22.420923328074096,1094.5073762906636,kelly,2.00–2.99
2015-09-12,Man United,Liverpool,H,Man United,0.5961194180895885,0.5677327791329414,0.02838663895664706,1.7613920435019275,35.93770730964743,1,27.362684407266613,1121.8700606979303,kelly,1.50–1.99
2015-09-13,Leicester,Aston Villa,H,Leicester,0.5682874829112524,0.5412261742011928,0.02706130871005963,1.8476563914816597,33.08740640582442,1,28.04675151744828,1149.9168122153785,kelly,1.50–1.99
2015-09-13,Sunderland,Tottenham,A,Tottenham,0.5570223251752271,0.5304974525478353,0.026524872627391782,1.8850231894559935,32.48267463257689,1,28.747920305384486,1178.664732520763,kelly,1.50–1.99
2015-09-14,West Ham,Newcastle,H,West Ham,0.4929493610572871,0.46947558195932104,0.023473779097966052,2.130036232825092,26.075817267692834,1,29.466618313019097,1208.131350833782,kelly,2.00–2.99
2015-09-14,West Ham,Newcastle,A,Newcastle,0.5070506365208249,0.4829053681150714,0.02414526840575354,2.070799096525492,28.206303001980114,0,-28.206303001980114,1179.925047831802,kelly,2.00–2.99
2015-09-19,Aston Villa,West Brom,H,Aston Villa,0.5942427105183403,0.5659454385888956,0.028297271929444756,1.7669547836508017,38.46136281382882,0,-38.46136281382882,1141.4636850179731,kelly,1.50–1.99
2015-09-19,Bournemouth,Sunderland,H,Bournemouth,0.6454527720467347,0.6147169257587949,0.030735846287939794,1.626765032971264,45.529968368158315,1,28.536592125449353,1170.0002771434224,kelly,1.50–1.99
2015-09-19,Chelsea,Arsenal,H,Chelsea,0.4825666810269848,0.45958731526379504,0.022979365763189763,2.1758651006849865,24.875308325373663,1,29.250006928585584,1199.250284072008,kelly,2.00–2.99
2015-09-19,Chelsea,Arsenal,A,Arsenal,0.5174333166457803,0.4927936349007431,0.024639681745037167,2.0292469893638474,29.129312411524193,0,-29.129312411524193,1170.120971660484,kelly,2.00–2.99
2015-09-19,Man City,West Ham,H,Man City,0.5652677482181122,0.5383502363982021,0.02691751181991009,1.857526815053405,34.11324728042505,0,-34.11324728042505,1136.007724380059,kelly,1.50–1.99
2015-09-19,Newcastle,Watford,H,Newcastle,0.5627224688597597,0.5359261608188187,0.02679630804094102,1.8659286915050808,32.797380879179315,0,-32.797380879179315,1103.2103435008796,kelly,1.50–1.99
2015-09-19,Stoke,Leicester,H,Stoke,0.5074540911160559,0.4832896105867199,0.024164480529336008,2.069152694563384,25.796370086113026,0,-25.796370086113026,1077.4139734147666,kelly,2.00–2.99
2015-09-19,Stoke,Leicester,A,Leicester,0.4925459062258688,0.46909133926273217,0.023454566963136636,2.1317809908230103,23.799082643879977,0,-23.799082643879977,1053.6148907708866,kelly,2.00–2.99
2015-09-19,Swansea,Everton,H,Swansea,0.5310720091779495,0.5057828658837614,0.025289143294188077,1.9771330099383382,26.956792986590838,0,-26.956792986590838,1026.6580977842957,kelly,1.50–1.99
2015-09-19,Swansea,Everton,A,Everton,0.4689279882283904,0.44659808402703843,0.022329904201351947,2.2391497764228134,20.712954102046904,0,-20.712954102046904,1005.9451436822488,kelly,2.00–2.99
2015-09-20,Liverpool,Norwich,H,Liverpool,0.5734623087804006,0.5461545797908577,0.027307728989542923,1.8309834559712674,30.263693472287127,0,-30.263693472287127,975.6814502099617,kelly,1.50–1.99
2015-09-20,Southampton,Man United,A,Man United,0.5657142458017267,0.5387754721921206,0.02693877360960606,1.8560607370103375,28.493347727212157,1,24.392036255249064,1000.0734864652107,kelly,1.50–1.99
2015-09-20,Tottenham,Crystal Palace,H,Tottenham,0.5087780141688177,0.4845504896845883,0.024227524484229435,2.0637684230820543,23.50308264386389,1,25.00183716163029,1025.075323626841,kelly,2.00–2.99
2015-09-20,Tottenham,Crystal Palace,A,Crystal Palace,0.4912219833092555,0.4678304602945291,0.023391523014726356,2.1375264863481447,22.528603419989047,0,-22.528603419989047,1002.546720206852,kelly,2.00–2.99
2015-09-26,Southampton,Swansea,H,Southampton,0.5235201886757193,0.49859065588163737,0.024929532794081888,2.0056533113957804,24.922771815253714,1,25.063668005171323,1027.6103882120233,kelly,2.00–2.99
2015-09-26,Southampton,Swansea,A,Swansea,0.4764798086701874,0.45379029397160703,0.022689514698580382,2.2036610594905506,21.34343343812585,0,-21.34343343812585,1006.2669547738974,kelly,2.00–2.99
2015-09-26,Stoke,Bournemouth,H,Stoke,0.5272707777135179,0.5021626454414456,0.025108132272072314,1.99138667337733,25.375239091773246,1,25.156673869347458,1031.423628643245,kelly,1.50–1.99
2015-09-26,Stoke,Bournemouth,A,Bournemouth,0.472729219622322,0.4502183044022114,0.022510915220110617,2.22114469852081,21.115917505366564,0,-21.115917505366564,1010.3077111378783,kelly,2.00–2.99
2015-09-26,West Ham,Norwich,H,West Ham,0.5386210684527274,0.5129724461454547,0.025648622307272717,1.9494224446442245,26.60321853662492,0,-26.60321853662492,983.7044926012534,kelly,1.50–1.99
2015-09-26,West Ham,Norwich,A,Norwich,0.4613789290302479,0.43940850383833135,0.021970425191916554,2.27578663422482,19.27643044322529,0,-19.27643044322529,964.4280621580281,kelly,2.00–2.99
2015-09-26,Tottenham,Man City,H,Tottenham,0.5075209072348223,0.48335324498554505,0.0241676622492773,2.068880286569516,22.556970932013396,1,24.110701553950726,988.5387637119788,kelly,2.00–2.99
2015-09-26,Tottenham,Man City,A,Man City,0.49247909031524,0.46902770506213337,0.023451385253106638,2.1320702150580364,21.830332398182943,0,-21.830332398182943,966.7084313137959,kelly,2.00–2.99
2015-09-26,Newcastle,Chelsea,H,Newcastle,0.5173844485994832,0.49274709390426974,0.024637354695213443,2.029438655997997,23.476591482195072,0,-23.476591482195072,943.2318398316008,kelly,2.00–2.99
2015-09-26,Newcastle,Chelsea,A,Chelsea,0.4826155490102637,0.4596338562002511,0.02298169281001261,2.1756447801015004,20.057755875677152,0,-20.057755875677152,923.1740839559237,kelly,2.00–2.99
2015-09-26,Liverpool,Aston Villa,H,Liverpool,0.6010361402679752,0.572415371683786,0.02862076858418927,1.7469831340455697,30.89675127456112,1,23.079352098898116,946.2534360548218,kelly,1.50–1.99
2015-09-26,Leicester,Arsenal,H,Leicester,0.4729097039240713,0.4503901942134012,0.02251950971067007,2.2202970065688996,19.385719848551393,0,-19.385719848551393,926.8677162062704,kelly,2.00–2.99
2015-09-26,Leicester,Arsenal,A,Arsenal,0.5270902936382975,0.5019907558459976,0.025099537792299897,1.9920685557540094,23.356947229867014,1,23.17169290515678,950.0394091114272,kelly,1.50–1.99
2015-09-26,Man United,Sunderland,H,Man United,0.7323950247954103,0.6975190712337241,0.03487595356168616,1.4336525569562826,54.769618780733,1,23.7509852277857,973.7903943392129,kelly,1.00–1.49
2015-09-27,Watford,Crystal Palace,H,Watford,0.5400142176739271,0.5142992549275496,0.025714962746377523,1.9443932504644053,25.778201873540297,0,-25.778201873540297,948.0121924656726,kelly,1.50–1.99
2015-09-27,Watford,Crystal Palace,A,Crystal Palace,0.4599857796206964,0.4380816948768537,0.0219040847438427,2.2826792620976857,18.477187175290027,1,23.700304811641832,971.7124972773144,kelly,2.00–2.99
2015-09-28,West Brom,Everton,A,Everton,0.5543990036026726,0.5279990510501643,0.026399952552508266,1.893942797834672,27.17490704189963,1,24.292812431932884,996.0053097092473,kelly,1.50–1.99
2015-10-03,Norwich,Leicester,H,Norwich,0.5294258341904813,0.5042150801814108,0.02521075400907047,1.983280626276016,25.323526241979984,0,-25.323526241979984,970.6817834672673,kelly,1.50–1.99
2015-10-03,Norwich,Leicester,A,Leicester,0.4705741632535952,0.44816586976532874,0.02240829348826645,2.2313167232561146,19.708206774378507,1,24.267044586681703,994.948828053949,kelly,2.00–2.99
2015-10-03,Sunderland,West Ham,A,West Ham,0.5896018752315789,0.5615255954586466,0.028076279772932367,1.780862721285596,31.85415313513388,0,-31.85415313513388,963.0946749188151,kelly,1.50–1.99
2015-10-03,Aston Villa,Stoke,H,Aston Villa,0.5105236495018757,0.4862129995255958,0.024310649976279852,2.0567117723625503,22.785178988911298,0,-22.785178988911298,940.3094959299038,kelly,2.00–2.99
2015-10-03,Aston Villa,Stoke,A,Stoke,0.4894763478811116,0.4661679503629634,0.023308397518148227,2.1451496166164774,20.52809262400566,1,23.507737398247617,963.8172333281515,kelly,2.00–2.99
2015-10-03,Bournemouth,Watford,H,Bournemouth,0.5269933893430927,0.5018984660410406,0.025094923302052097,1.992434860158009,24.279105662781223,0,-24.279105662781223,939.5381276653702,kelly,1.50–1.99
2015-10-03,Bournemouth,Watford,A,Watford,0.4730066079659059,0.45048248377705324,0.022524124188852634,2.219842138179354,19.255322026087246,0,-19.255322026087246,920.282805639283,kelly,2.00–2.99
2015-10-03,Chelsea,Southampton,H,Chelsea,0.5737845828975646,0.54646150752149,0.02732307537607459,1.829955058564988,27.72086259798436,0,-27.72086259798436,892.5619430412986,kelly,1.50–1.99
2015-10-03,Crystal Palace,West Brom,H,Crystal Palace,0.6242697165466164,0.5945425871872537,0.029727129359362725,1.6819652982824016,32.72021117824128,1,22.314048576032484,914.8759916173311,kelly,1.50–1.99
2015-10-03,Man City,Newcastle,H,Man City,0.5280351201154188,0.5028905905861131,0.02514452952930568,1.9885040975503474,23.13789072509977,1,22.8718997904333,937.7478914077644,kelly,1.50–1.99
2015-10-03,Man City,Newcastle,A,Newcastle,0.4719648774605627,0.44949035948625016,0.022474517974312547,2.2247418190302475,19.14174638354138,0,-19.14174638354138,918.606145024223,kelly,2.00–2.99
2015-10-04,Everton,Liverpool,H,Everton,0.5214192688154928,0.49658977982427893,0.0248294889912139,2.0137345564257396,22.654010835515887,0,-22.654010835515887,895.9521341887071,kelly,2.00–2.99
2015-10-04,Everton,Liverpool,A,Liverpool,0.4785807286879918,0.45579117017903975,0.022789558508952035,2.1939872148185517,18.75966767208777,0,-18.75966767208777,877.1924665166193,kelly,2.00–2.99
2015-10-04,Swansea,Tottenham,H,Swansea,0.5473994038077683,0.5213327655312079,0.026066638276560417,1.9181606569099066,23.8845037607262,0,-23.8845037607262,853.3079627558932,kelly,1.50–1.99
2015-10-04,Swansea,Tottenham,A,Tottenham,0.4526005936711144,0.43104818444868037,0.02155240922243401,2.319926254367643,16.162038597465074,0,-16.162038597465074,837.1459241584281,kelly,2.00–2.99
2015-10-04,Arsenal,Man United,H,Arsenal,0.5114696129185219,0.487113917065259,0.024355695853262915,2.0529078824615667,19.876998218526165,1,20.928648103960718,858.0745722623889,kelly,2.00–2.99
2015-10-04,Arsenal,Man United,A,Man United,0.4885303847514223,0.4652670330965927,0.023263351654829623,2.149303365305044,18.66510179483035,0,-18.66510179483035,839.4094704675585,kelly,2.00–2.99
2015-10-17,Chelsea,Aston Villa,H,Chelsea,0.6075647276445272,0.5786330739471687,0.028931653697358506,1.728210925065966,28.81752530667952,1,20.98523676168898,860.3947072292475,kelly,1.50–1.99
2015-10-17,Crystal Palace,West Ham,H,Crystal Palace,0.552755410619188,0.5264337243992266,0.026321686219961338,1.8995743502968274,23.911161621753354,0,-23.911161621753354,836.4835456074942,kelly,1.50–1.99
2015-10-17,Everton,Man United,H,Everton,0.453506151219838,0.43191062020936954,0.02159553101046846,2.3152938437013844,15.899176248965336,0,-15.899176248965336,820.5843693585289,kelly,2.00–2.99
2015-10-17,Everton,Man United,A,Man United,0.5464938463108184,0.5204703298198271,0.026023516490991327,1.921339109466957,22.266078822847245,1,20.51460923396315,841.098978592492,kelly,1.50–1.99
2015-10-17,Man City,Bournemouth,H,Man City,0.5637460395434081,0.5369009900413411,0.02684504950206701,1.862540800908191,24.37852730290783,1,21.02747446481232,862.1264530573044,kelly,1.50–1.99
2015-10-17,Southampton,Leicester,H,Southampton,0.5315967115707332,0.5062825824483173,0.02531412912241593,1.9751815185190233,22.10169175392569,0,-22.10169175392569,840.0247613033787,kelly,1.50–1.99
2015-10-17,Southampton,Leicester,A,Leicester,0.4684032858979592,0.4460983675218659,0.02230491837609333,2.241658057515721,16.913367497169077,0,-16.913367497169077,823.1113938062097,kelly,2.00–2.99
2015-10-17,Tottenham,Liverpool,H,Tottenham,0.4932662880574082,0.46977741719753163,0.023488870859876554,2.128667669820154,18.231925477615743,0,-18.231925477615743,804.8794683285939,kelly,2.00–2.99
2015-10-17,Tottenham,Liverpool,A,Liverpool,0.5067337095189179,0.4826035328751599,0.02413017664375805,2.0720942386028502,18.768860034578548,0,-18.768860034578548,786.1106082940154,kelly,2.00–2.99
2015-10-17,Watford,Arsenal,A,Arsenal,0.5541908523280639,0.5278008117410132,0.026390040587050634,1.894654153148007,21.9668853469226,1,19.652765207350402,805.7633735013658,kelly,1.50–1.99
2015-10-17,West Brom,Sunderland,H,West Brom,0.5803703031969808,0.5527336220923625,0.027636681104618255,1.809189743541417,24.89414194670044,1,20.14408433753416,825.9074578389,kelly,1.50–1.99
2015-10-18,Newcastle,Norwich,H,Newcastle,0.5523083326308337,0.5260079358388892,0.026300396791944514,1.9011120020559722,22.91356279670326,1,20.647686445972518,846.5551442848725,kelly,1.50–1.99
