Date,Bankroll,Strategy
2018-08-25,-16731.89872292953,flat
2018-08-25,-16831.89872292953,flat
2018-08-25,-16931.89872292953,flat
2018-08-25,-16875.562443487474,flat
2018-08-25,-16975.562443487474,flat
2018-08-25,-16871.097541663486,flat
2018-08-25,-16971.097541663486,flat
2018-08-26,-16868.37913328485,flat
2018-08-26,-16968.37913328485,flat
2018-08-26,-16865.43330862638,flat
2018-08-26,-16965.43330862638,flat
2018-08-26,-16881.428454807163,flat
2018-08-27,-16981.428454807163,flat
2018-09-01,-16918.455191484434,flat
2018-09-01,-17018.455191484434,flat
2018-09-01,-17118.455191484434,flat
2018-09-01,-17218.455191484434,flat
2018-09-01,-17125.787026257083,flat
2018-09-01,-17225.787026257083,flat
2018-09-01,-17099.414110575304,flat
2018-09-01,-17199.414110575304,flat
2018-09-01,-17299.414110575304,flat
2018-09-01,-17184.423486885258,flat
2018-09-01,-17137.741985935347,flat
2018-09-02,-17237.741985935347,flat
2018-09-02,-17159.904613935458,flat
2018-09-02,-17069.49034323958,flat
2018-09-15,-17169.49034323958,flat
2018-09-15,-17047.798880603845,flat
2018-09-15,-16966.714187667072,flat
2018-09-15,-16894.641703888592,flat
2018-09-15,-16846.296099061372,flat
2018-09-15,-16725.919660303724,flat
2018-09-15,-16825.919660303724,flat
2018-09-15,-16760.88395955194,flat
2018-09-15,-16860.88395955194,flat
2018-09-15,-16745.229430160358,flat
2018-09-16,-16845.229430160358,flat
2018-09-16,-16755.659516761938,flat
2018-09-17,-16855.659516761938,flat
2018-09-17,-16955.659516761938,flat
2018-09-22,-16879.619690530017,flat
2018-09-22,-16784.88825597907,flat
2018-09-22,-16884.88825597907,flat
2018-09-22,-16822.46648388453,flat
2018-09-22,-16922.46648388453,flat
2018-09-22,-17022.46648388453,flat
2018-09-22,-17122.46648388453,flat
2018-09-22,-17222.46648388453,flat
2018-09-22,-17153.951031246695,flat
2018-09-22,-17098.306335247762,flat
2018-09-22,-17198.306335247762,flat
2018-09-23,-17298.306335247762,flat
2018-09-23,-17233.75783004108,flat
2018-09-29,-17333.75783004108,flat
2018-09-29,-17433.75783004108,flat
2018-09-29,-17373.347470435998,flat
2018-09-29,-17278.90940465734,flat
2018-09-29,-17378.90940465734,flat
2018-09-29,-17313.402846220437,flat
2018-09-29,-17268.67413023091,flat
2018-09-29,-17368.67413023091,flat
2018-09-29,-17269.905671623223,flat
2018-09-29,-17184.947949155183,flat
2018-09-29,-17284.947949155183,flat
2018-09-30,-17384.947949155183,flat
2018-09-30,-17263.552328533122,flat
2018-10-01,-17167.350532126922,flat
2018-10-01,-17267.350532126922,flat
2018-10-05,-17165.539453117468,flat
2018-10-05,-17265.539453117468,flat
2018-10-06,-17209.14155585057,flat
2018-10-06,-17309.14155585057,flat
2018-10-06,-17186.18773196933,flat
2018-10-06,-17132.497132198056,flat
2018-10-06,-17232.497132198056,flat
2018-10-06,-17332.497132198056,flat
2018-10-06,-17226.417843569485,flat
2018-10-06,-17326.417843569485,flat
2018-10-07,-17247.502605541482,flat
2018-10-07,-17347.502605541482,flat
2018-10-07,-17447.502605541482,flat
2018-10-07,-17366.96152642148,flat
2018-10-20,-17307.057068679438,flat
2018-10-20,-17212.33129706434,flat
2018-10-20,-17312.33129706434,flat
2018-10-20,-17412.33129706434,flat
2018-10-20,-17512.33129706434,flat
2018-10-20,-17612.33129706434,flat
2018-10-20,-17712.33129706434,flat
2018-10-20,-17812.33129706434,flat
2018-10-20,-17692.403737293967,flat
2018-10-20,-17617.856422207224,flat
2018-10-20,-17569.717218890477,flat
2018-10-21,-17485.39330682775,flat
2018-10-22,-17413.26516712919,flat
2018-10-27,-17513.26516712919,flat
2018-10-27,-17430.928110263165,flat
2018-10-27,-17321.778128028385,flat
2018-10-27,-17421.778128028385,flat
2018-10-27,-17521.778128028385,flat
2018-10-27,-17405.7273757505,flat
2018-10-27,-17505.7273757505,flat
2018-10-27,-17452.97606649775,flat
2018-10-28,-17552.97606649775,flat
2018-10-28,-17491.78748239812,flat
2018-10-28,-17408.627606192364,flat
2018-10-29,-17508.627606192364,flat
2018-10-29,-17410.048773843842,flat
2018-11-03,-17326.627335987898,flat
2018-11-03,-17228.93884404619,flat
2018-11-03,-17328.93884404619,flat
2018-11-03,-17225.23014687786,flat
2018-11-03,-17325.23014687786,flat
2018-11-03,-17248.513153240136,flat
2018-11-03,-17348.513153240136,flat
2018-11-03,-17245.02167769916,flat
2018-11-03,-17154.81596500358,flat
2018-11-03,-17254.81596500358,flat
2018-11-03,-17354.81596500358,flat
2018-11-04,-17298.854087266875,flat
2018-11-04,-17255.35411297506,flat
2018-11-05,-17148.24531346383,flat
2018-11-05,-17248.24531346383,flat
2018-11-10,-17147.928372554205,flat
2018-11-10,-17247.928372554205,flat
2018-11-10,-17179.196950075853,flat
2018-11-10,-17279.196950075853,flat
2018-11-10,-17379.196950075853,flat
2018-11-10,-17479.196950075853,flat
2018-11-10,-17372.51100210776,flat
2018-11-10,-17472.51100210776,flat
2018-11-10,-17572.51100210776,flat
2018-11-10,-17672.51100210776,flat
2018-11-11,-17598.945857463368,flat
2018-11-11,-17551.2539212572,flat
2018-11-11,-17651.2539212572,flat
2018-11-11,-17751.2539212572,flat
2018-11-24,-17851.2539212572,flat
2018-11-24,-17951.2539212572,flat
2018-11-24,-17867.81907451243,flat
2018-11-24,-17765.36597791264,flat
2018-11-24,-17865.36597791264,flat
2018-11-24,-17965.36597791264,flat
2018-11-24,-17876.50332948715,flat
2018-11-24,-17810.48028322728,flat
2018-11-24,-17753.96484678719,flat
2018-11-25,-17674.564529041243,flat
2018-11-25,-17774.564529041243,flat
2018-11-26,-17874.564529041243,flat
2018-11-30,-17767.28678620943,flat
2018-11-30,-17867.28678620943,flat
2018-12-01,-17967.28678620943,flat
2018-12-01,-17843.10215935043,flat
2018-12-01,-17943.10215935043,flat
2018-12-01,-17900.93525923062,flat
2018-12-01,-17800.19343464339,flat
2018-12-01,-17900.19343464339,flat
2018-12-01,-18000.19343464339,flat
2018-12-01,-17889.40629017738,flat
2018-12-01,-17814.267235806226,flat
2018-12-02,-17710.39187566806,flat
2018-12-02,-17810.39187566806,flat
2018-12-02,-17755.486995072562,flat
2018-12-02,-17698.276851384504,flat
2018-12-04,-17616.92537930113,flat
2018-12-04,-17526.936763932426,flat
2018-12-04,-17475.091703560105,flat
2018-12-04,-17383.776063252757,flat
2018-12-04,-17483.776063252757,flat
2018-12-05,-17583.776063252757,flat
2018-12-05,-17530.67812219152,flat
2018-12-05,-17630.67812219152,flat
2018-12-05,-17730.67812219152,flat
2018-12-05,-17830.67812219152,flat
2018-12-05,-17930.67812219152,flat
2018-12-05,-17866.95741679053,flat
2018-12-05,-17966.95741679053,flat
2018-12-08,-18066.95741679053,flat
2018-12-08,-17978.441207474287,flat
2018-12-08,-17893.483462699147,flat
2018-12-08,-17845.208644789003,flat
2018-12-08,-17779.846634961348,flat
2018-12-08,-17675.64911451945,flat
2018-12-08,-17775.64911451945,flat
2018-12-08,-17683.31439388925,flat
2018-12-08,-17783.31439388925,flat
2018-12-08,-17731.688086192305,flat
2018-12-09,-17831.688086192305,flat
2018-12-09,-17720.3243284037,flat
2018-12-10,-17820.3243284037,flat
2018-12-15,-17920.3243284037,flat
