Date,HomeTeam,AwayTeam,home_win_prob,draw_prob,away_win_prob,most_likely_score,most_likely_score_prob,btts_yes,btts_no,over_2_5,under_2_5,exp_home_goals,exp_away_goals,exp_total_goals
2022-01-01,Crystal Palace,West Ham,0.299034750038762,0.30241091545877374,0.39855433450246425,1-1,0.1261400448816447,0.5033019123972013,0.49669808760279865,0.45763006864198846,0.5423699313580115,1.095834426492397,1.4114840034066494,2.5073184298990463
2023-01-01,Nott'm Forest,Chelsea,0.371272867372862,0.3121685949375055,0.3165585376896325,1-1,0.13276265581163002,0.46183722909853503,0.5381627709014649,0.39837160573806624,0.6016283942619338,1.1861969487703956,1.093608641404162,2.2798055901745578
2024-01-02,West Ham,Brighton,0.45906895222138844,0.3054370584738263,0.2354939893047853,1-0,0.14962236726815298,0.4237833085019011,0.5762166914980988,0.37595176118323975,0.6240482388167603,1.344573182428092,0.8516668616509129,2.196240044079005
2025-01-04,Crystal Palace,Chelsea,0.36327334315861504,0.30392371033788446,0.33280294650350045,1-1,0.13046445325406453,0.4898079100408644,0.5101920899591357,0.43218682714434925,0.5678131728556508,1.2284000334889298,1.1799818795579278,2.4083819130468576
2002-08-17,Everton,Tottenham,0.36594308276667786,0.3122555787846627,0.3218013384486594,1-1,0.13387056516941562,0.4471729034064603,0.5528270965935397,0.3801031592230909,0.6198968407769091,1.136207444121124,1.0750212551029772,2.211228699224101
2003-01-01,Newcastle,Liverpool,0.38629529815136443,0.2971383333245408,0.31656636852409487,1-1,0.1250695621264659,0.5302418058729474,0.46975819412705255,0.4838079198792861,0.5161920801207138,1.3634464202278482,1.2472258622445616,2.61067228247241
2015-08-08,Norwich,Crystal Palace,0.35608992914220855,0.30215620702113716,0.34175386383665435,1-1,0.12854998941208878,0.5069454961733022,0.4930545038266978,0.45344807453176583,0.5465519254682342,1.2275152242368332,1.263154387001825,2.4906696112386584
2016-01-02,West Brom,Stoke,0.4132122224831625,0.30851797321882457,0.27826980429801296,1-0,0.13144433326548086,0.45334496640414407,0.546655033595856,0.3939793419518395,0.6060206580481605,1.2634127303917022,1.0,2.2634127303917024
2017-08-12,West Brom,Bournemouth,0.4551409825782137,0.30350976700078186,0.24134925042100436,1-0,0.1405344976918564,0.4460897475868768,0.5539102524131232,0.4011745386366454,0.5988254613633546,1.3881827534486169,0.9027518878125435,2.29093464126116
2018-01-01,Everton,Man United,0.3101645159183735,0.31687215282412357,0.372963331257503,0-1,0.13362603296004363,0.43613179185892925,0.5638682081410707,0.3694220601480753,0.6305779398519247,0.999775607465043,1.1716389254956137,2.1714145329606565
2019-01-01,Everton,Leicester,0.3197973224893191,0.3046273771706049,0.3755753003400761,1-1,0.12786710485047703,0.5052742870557847,0.4947257129442153,0.45406162311457693,0.5459383768854231,1.1577775613259802,1.3353786461454311,2.4931562074714115
2020-01-01,Brighton,Chelsea,0.3718180458656596,0.3153318114569895,0.3128501426773509,1-1,0.13370658536811483,0.4458897746395952,0.5541102253604048,0.3792888176456151,0.6207111823543849,1.1568287356427986,1.0513711313875684,2.208199867030367
2021-01-02,Crystal Palace,Sheffield United,0.4460908609235181,0.30103673083450144,0.2528724082419805,1-0,0.13119620388646297,0.4687015310620211,0.5312984689379789,0.4257500517565857,0.5742499482434142,1.422582097925407,0.9617012802039296,2.3842833781293367
2022-01-01,Arsenal,Man City,0.4278657101213918,0.29078285400518905,0.2813514358734192,1-1,0.1185705651893091,0.5476729401442968,0.4523270598557032,0.5174105304333356,0.4825894695666644,1.5725717248500348,1.175604127884296,2.748175852734331
2023-01-02,Brentford,Liverpool,0.41760100210713774,0.2907452428608749,0.2916537550319873,1-1,0.11828965757046381,0.5594576112127486,0.4405423887872514,0.527206622143345,0.472793377856655,1.5476950658873083,1.2411157621869278,2.788810828074236
2024-01-12,Burnley,Luton,0.3689157287262305,0.31608229636410323,0.3150019749096663,1-1,0.13432344923391704,0.4355813702385972,0.5644186297614028,0.3665608626102078,0.6334391373897922,1.1241852337428373,1.0365279876418632,2.1607132213847002
2025-01-04,Aston Villa,Leicester,0.41856310877110353,0.2928656438856988,0.28857124734319767,1-1,0.12209079417267786,0.5381494952952613,0.46185050470473865,0.4992367309400216,0.5007632690599784,1.4773154322916435,1.1958721253317033,2.673187557623347
2002-08-17,Fulham,Bolton,0.43787530916805406,0.291264299457784,0.270860391374162,1-1,0.12089890586624212,0.5287230944041905,0.4712769055958095,0.49528879420477573,0.5047112057952243,1.537576578154178,1.119934625766088,2.657511203920266
2003-01-01,Southampton,Tottenham,0.3974364141133483,0.3210653351443209,0.2814982507423308,1-0,0.14436340363304476,0.4088341519243635,0.5911658480756365,0.33823147037031975,0.6617685296296802,1.1274920793628045,0.928150543997418,2.0556426233602227
2015-08-08,Chelsea,Swansea,0.40968665355413153,0.3019769278355636,0.2883364186103049,1-1,0.12780452223853703,0.4989058605269343,0.5010941394730657,0.4486048275923447,0.5513951724076553,1.357418626263546,1.1145648039673695,2.4719834302309156
2016-01-02,Sunderland,Aston Villa,0.38857167502992085,0.2999654253264652,0.31146289964361396,1-1,0.1260234001206983,0.5209397016148024,0.4790602983851976,0.47317519564395033,0.5268248043560497,1.3649633718817904,1.2033723766290494,2.56833574851084
2017-08-12,Southampton,Swansea,0.38483624903053754,0.32527637061077036,0.2898873803586921,1-0,0.14882839271033824,0.3890632787027423,0.6109367212972576,0.31379385027347506,0.6862061497265249,1.0619213460424755,0.9032844555031977,1.965205801545673
2018-01-01,Leicester,Huddersfield,0.47417966624162194,0.2842204573435976,0.2415998764147804,1-1,0.11568610881810568,0.5247036061560351,0.47529639384396494,0.5082840996387581,0.4917159003612419,1.671870346845435,1.0395796872005527,2.7114500340459875
2019-01-02,Bournemouth,Watford,0.3872891609620223,0.28653366600111535,0.32617717303686233,1-1,0.1142408441747709,0.593214004383309,0.40678599561669104,0.5633949565255832,0.43660504347441675,1.5011762218250948,1.4427222185715403,2.943898440396635
2020-01-01,Burnley,Aston Villa,0.3423222988998391,0.30575067388820276,0.35192702721195807,1-1,0.13058074855084262,0.4889791249791164,0.5110208750208836,0.43106660939786745,0.5689333906021325,1.183681757902225,1.2203956241599727,2.404077382062198
2021-01-02,West Brom,Arsenal,0.27702155490478086,0.28156710322895334,0.4414113418662658,1-1,0.11136283956529287,0.555032394593331,0.444967605406669,0.5451247794139614,0.4548752205860386,1.1142609868230995,1.7520673796213215,2.866328366444421
2022-01-02,Brentford,Aston Villa,0.4025864199264829,0.2964854637682185,0.3009281163052986,1-1,0.12469692571996065,0.5259682971261798,0.47403170287382024,0.48140981696253826,0.5185901830374617,1.4108449728852257,1.1903537764364789,2.6011987493217044
2023-01-03,Man United,Bournemouth,0.5421914700153443,0.2707030094886062,0.1871055204960495,1-0,0.12402281394319585,0.4853148000568064,0.5146851999431936,0.5041986856393722,0.4958013143606278,1.8345022560427553,0.8624479226353204,2.6969501786780756
2024-01-13,Chelsea,Fulham,0.4302710201968264,0.29949131947742624,0.27023766032574736,1-1,0.12649603504773976,0.4979980964811512,0.5020019035188488,0.45183101846967466,0.5481689815303253,1.4065635500524447,1.0781266607094329,2.484690210761878
2025-01-04,Bournemouth,Everton,0.396524405171271,0.3120251455030823,0.29145044932564673,1-1,0.132613616968471,0.4600842525850039,0.539915747414996,0.397091401807395,0.602908598192605,1.2034142494502895,1.0715892451838513,2.2750034946341406
2002-08-17,Leeds,Man City,0.4352442369412643,0.3052458417335605,0.25950992132517525,1-0,0.1346580955180912,0.4593463365408131,0.540653663459187,0.4139282983213231,0.586071701678677,1.3958213501756185,0.943347924334941,2.3391692745105592
2003-01-01,Aston Villa,Bolton,0.4724625756286296,0.2927010839346935,0.2348363404366769,1-0,0.12357890874228894,0.49247271984102575,0.5075272801589743,0.46614877295903445,0.5338512270409655,1.5675260524114352,0.9741091719279273,2.5416352243393625
2015-08-08,Everton,Watford,0.3599178233181175,0.3013809065570363,0.3387012701248462,1-1,0.12576428137296805,0.528073212114672,0.47192678788532805,0.47991958289983844,0.5200804171001616,1.3003186460756517,1.294761651898076,2.5950802979737277
2016-01-02,Arsenal,Newcastle,0.5232873038754589,0.277308023526334,0.1994046725982071,1-0,0.1168169098383247,0.5068343785293509,0.49316562147064913,0.51641553835299,0.48358446164700997,1.816300597286745,0.9304048119366802,2.7467054092234253
2017-08-12,Everton,Stoke,0.3557941726317866,0.32947626311891454,0.3147295642492989,1-0,0.13668826820072894,0.4059498360531039,0.594050163946896,0.33095149282629416,0.6690485071737058,1.0391477196660346,0.9894888364890306,2.028636556155065
2018-01-01,Stoke,Newcastle,0.334889249961558,0.331999364479856,0.333111385558586,1-1,0.13534281901000647,0.40358484195656874,0.5964151580434313,0.3279460266558386,0.6720539733441614,1.0020790029145397,1.0154355348780228,2.0175145377925627
2019-01-02,Chelsea,Southampton,0.3861880484238316,0.3360914876368203,0.27772046393934824,1-0,0.15716865088476054,0.36787723414441764,0.6321227658555824,0.2904302924143998,0.7095697075856002,1.0284936017170276,0.850166738627522,1.8786603403445497
2020-01-01,Newcastle,Leicester,0.29609090455567777,0.29904623782628015,0.4048628576180421,1-1,0.12171199292277803,0.5223821791952868,0.47761782080471316,0.48758278255718296,0.512417217442817,1.1036498736290765,1.5227499329399397,2.626399806569016
2021-01-02,Tottenham,Leeds,0.39803262015302354,0.3162269806613085,0.28574039918566796,1-0,0.1319333559767665,0.4504926744305504,0.5495073255694496,0.38984975823805246,0.6101502417619475,1.2485938099823983,0.9992834482072487,2.247877258189647
2022-01-02,Everton,Brighton,0.30926898128968183,0.3140247823370665,0.3767062363732518,1-1,0.13132037509573016,0.4704737201044024,0.5295262798955975,0.41129986197623514,0.5887001380237649,1.0728881162864765,1.2558555814404422,2.3287436977269187
2023-01-03,Arsenal,Newcastle,0.503478051605284,0.2940482870418951,0.2024736613528209,1-0,0.14785568309887784,0.4339615391286156,0.5660384608713844,0.4170783953037391,0.5829216046962609,1.5519355524634886,0.8002314902967776,2.352167042760266
2024-01-13,Newcastle,Man City,0.33721625594311144,0.3104090243770956,0.352374719679793,1-1,0.13070302583625767,0.4876042203153158,0.5123957796846842,0.42942069736097915,0.5705793026390209,1.1766374389089826,1.22112689569503,2.3977643346040125
2025-01-04,Brighton,Arsenal,0.320287502200827,0.3034160239764596,0.37629647382271336,1-1,0.12725587471372218,0.5051383181282756,0.4948616818717244,0.4558132605225502,0.5441867394774498,1.1347128792224275,1.365352438512447,2.500065317734874
2002-08-17,Man United,West Brom,0.4818671311877479,0.3067273874794173,0.21140548133283477,1-0,0.16075113675585162,0.40222456890209557,0.5977754310979044,0.36470369875844183,0.6352963012415582,1.3855386644367254,0.7690504076756874,2.1545890721124126
2003-01-01,Arsenal,Chelsea,0.4918463453780558,0.2823740767361319,0.22577957788581232,1-1,0.11177531106470381,0.5355384842012765,0.4644615157987235,0.5291776495246039,0.4708223504753961,1.7553777178031604,1.0435155093428417,2.798893227146002
2015-08-08,Bournemouth,Aston Villa,0.2889860493398681,0.3061855885895508,0.40482836207058115,1-1,0.12667926851389988,0.48932280468987605,0.5106771953101239,0.44343651727446964,0.5565634827255304,1.0438561883867201,1.40829355436326,2.45214974274998
2016-01-02,Man United,Swansea,0.4679367877290941,0.30819936679936594,0.22386384547153998,1-0,0.14866444268508244,0.42749554832596665,0.5725044516740334,0.382788629012409,0.617211370987591,1.3705812348681876,0.8512980972992678,2.2218793321674553
2017-08-12,Crystal Palace,Huddersfield,0.37648383781500117,0.3088001271375791,0.3147160350474198,1-1,0.12916737127582226,0.49910621096274765,0.5008937890372523,0.444605933292429,0.555394066707571,1.2824069085830698,1.1739157022021762,2.456322610785246
2018-01-02,Swansea,Tottenham,0.3089472273288658,0.3207379886346749,0.3703147840364593,0-1,0.13695583157072497,0.43358039716623215,0.5664196028337678,0.3685265026120956,0.6314734973879044,0.9712537563217457,1.1968681212608177,2.1681218775825633
2019-01-02,Huddersfield,Burnley,0.3955056539744638,0.3119656648631191,0.29252868116241715,1-1,0.1307539783029535,0.4744327071807485,0.5255672928192515,0.41686356428631133,0.5831364357136887,1.2763742610889055,1.0735286069982246,2.3499028680871303
2020-01-01,Southampton,Tottenham,0.3588845878546159,0.34430519033263196,0.2968102218127522,0-0,0.16685918669419014,0.34971020002581316,0.6502897999741868,0.26682494155482367,0.7331750584451764,0.9163986834385431,0.874291117236367,1.7906898006749101
2021-01-02,Brighton,Wolves,0.4125147332460719,0.2986211860658618,0.2888640806880664,1-1,0.12092306201063222,0.5464221505935899,0.4535778494064101,0.5092995347558533,0.4907004652441467,1.4942143196509572,1.220118222872411,2.714332542523368
2022-01-02,Leeds,Burnley,0.4686948992009771,0.29529951088803263,0.23600558991099024,1-1,0.11970277149550226,0.5052965550179751,0.4947034449820249,0.4794779067112403,0.5205220932887598,1.5839832055092615,1.0104856148775394,2.594468820386801
2023-01-03,Everton,Brighton,0.2577278524052098,0.28632776922074754,0.4559443783740426,1-1,0.11012706867217549,0.5647266177503797,0.4352733822496203,0.5559636871026917,0.44403631289730827,1.1423590514478974,1.7708632554742754,2.9132223069221728
2024-01-14,Everton,Aston Villa,0.27104235799975557,0.31706914910847633,0.4118884928917682,0-1,0.14230281646098525,0.43190812730116657,0.5680918726988334,0.37344401270719907,0.6265559872928009,0.9199104478968095,1.266693808624296,2.1866042565211057
2025-01-04,Man City,West Ham,0.4120771158665462,0.2945545888059743,0.29336829532747954,1-1,0.1184111291517512,0.5629753914726714,0.4370246085273286,0.5294634882689669,0.47053651173103306,1.5273277926084232,1.2708525675930493,2.7981803602014725
2002-08-17,Southampton,Middlesbrough,0.38565871468190044,0.3464880346033158,0.2678532507147838,0-0,0.18488609086647226,0.32106622638491555,0.6789337736150844,0.23958168666773796,0.7604183133322621,0.9386805752708455,0.749404868992651,1.6880854442634965
2003-01-01,Everton,Man City,0.26545983401523315,0.28695788813503653,0.4475822778497303,1-1,0.11326793375521559,0.5644240894822466,0.43557591051775335,0.5461001923281633,0.4538998076718367,1.178631460088159,1.691222442494405,2.8698539025825642
2015-08-09,Arsenal,West Ham,0.3954477534851177,0.29917890890231147,0.3053733376125709,1-1,0.12349589873556081,0.535531092887443,0.46446890711255695,0.49287616465853556,0.5071238353414644,1.426133002464371,1.2211253322213576,2.647258334685729
2016-01-02,Leicester,Bournemouth,0.5192383663897906,0.2810599150124022,0.19970171859780725,1-0,0.12976366243422702,0.4755132728652575,0.5244867271347424,0.47719652769104354,0.5228034723089565,1.7207538633195392,0.8660908152766351,2.586844678596174
2017-08-12,Chelsea,Burnley,0.4149469447765489,0.2907922455358508,0.29426080968760027,1-1,0.11737145318666233,0.5663155185799827,0.43368448142001725,0.5350509551974197,0.46494904480258026,1.55536502087883,1.2664950648292022,2.8218600857080323
2018-01-02,Southampton,Crystal Palace,0.3765253999401775,0.3232206183078431,0.30025398175197954,1-0,0.14000305018952006,0.41185310719778373,0.5881468928022162,0.3395829534806968,0.6604170465193032,1.0988949997023676,0.9617146010515387,2.0606096007539065
2019-01-02,Newcastle,Man United,0.24751842413400577,0.31121248922325034,0.4412690866427439,0-1,0.15426385881870444,0.41297233414271234,0.5870276658572877,0.3646371984856627,0.6353628015143373,0.8249817581880914,1.329083454855419,2.15406521304351
2020-01-01,Watford,Wolves,0.3988204508049995,0.2885827968617416,0.31259675233325884,1-1,0.11401856264915608,0.5903847360141479,0.40961526398585213,0.5621196044989386,0.4378803955010614,1.5637742798462393,1.3746695602586534,2.9384438401048927
2021-01-03,Newcastle,Leicester,0.2665190998883053,0.2969992427328089,0.43648165737888583,1-1,0.12261091289745828,0.49530341502694863,0.5046965849730514,0.4615747064169768,0.5384252935830232,1.0077301585590825,1.5155733716467499,2.5233035302058324
2022-01-02,Chelsea,Liverpool,0.416400349908596,0.2837309052667073,0.29986874482469683,1-1,0.108474803191664,0.6114577850174931,0.38854221498250685,0.5924325401599805,0.4075674598400195,1.6824713921928942,1.3925196321166242,3.0749910243095187
2023-01-03,Leicester,Fulham,0.42948031855183705,0.3010030079227915,0.2695166735253715,1-1,0.12522568608961618,0.49900626846362517,0.5009937315363748,0.4566685191043088,0.5433314808956913,1.4448147498777506,1.058895807926279,2.5037105578040295
2024-01-14,Man United,Tottenham,0.44054758447117337,0.30732758654041353,0.2521248289884132,1-0,0.13293649920683306,0.4580229704730702,0.5419770295269297,0.40547258947626696,0.594527410523733,1.3344111598689758,0.9725033872186838,2.3069145470876595
2025-01-04,Southampton,Brentford,0.28574225352981847,0.30791377155654953,0.40634397491363206,0-1,0.1346819476308191,0.4582108253582996,0.5417891746417004,0.4110074524397994,0.5889925475602006,0.9473760609972791,1.3806550175501977,2.3280310785474767
2002-08-18,Arsenal,Birmingham,0.5206374071450955,0.2830707677464177,0.19629182510848675,1-0,0.13140068370610725,0.4719643153077159,0.5280356846922841,0.47095134737497873,0.5290486526250213,1.699733282187522,0.8621504305666263,2.561883712754148
2003-01-01,Blackburn,Middlesbrough,0.3919579548794245,0.33566092219513416,0.2723811229254414,1-0,0.15975138518550575,0.36489035279131266,0.6351096472086873,0.28810161258238004,0.7118983874176199,1.0364057598993393,0.8336199861593963,1.8700257460587355
2015-08-09,Newcastle,Southampton,0.3673673461167889,0.32214177950228423,0.31049087438092693,1-1,0.1341547404453665,0.432983495682745,0.567016504317255,0.36432092953380657,0.6356790704661934,1.1398899313762894,1.0125039450016269,2.152393876377916
2016-01-02,Norwich,Southampton,0.41854358061341806,0.3246562869782003,0.2568001324083816,1-0,0.1543942183225612,0.39948338917576,0.60051661082424,0.33536830273754653,0.6646316972624535,1.193224376768486,0.851954520500157,2.045178897268643
2017-08-12,Brighton,Man City,0.3451011317074183,0.29051968320739757,0.3643791850851841,1-1,0.11030188748228821,0.6113857564329414,0.38861424356705865,0.5870122586948755,0.4129877413051245,1.485462250150762,1.5642695893917178,3.0497318395424795
2018-01-02,West Ham,West Brom,0.5070602146285613,0.2930445865335751,0.19989519883786355,1-0,0.1393390431046402,0.4542781470195175,0.5457218529804825,0.4385983182981892,0.5614016817018108,1.5881299024027489,0.8465836762551361,2.434713578657885
2019-01-02,West Ham,Brighton,0.45625925083546814,0.2871030758273022,0.2566376733372297,1-1,0.11194838265936814,0.5777131037585395,0.42228689624146054,0.5595569487785,0.44044305122149996,1.6994580963679549,1.2286353316981546,2.9280934280661093
2020-01-01,Man City,Everton,0.5749967937268354,0.26218374817808504,0.16281945809507953,2-0,0.10675982912150248,0.5258698385048839,0.4741301614951161,0.5629584554113238,0.43704154458867617,2.0128449120121887,0.9350360348540796,2.9478809468662686
2021-01-03,Chelsea,Man City,0.2751872241621912,0.2807576964599755,0.4440550793778333,1-1,0.10165247441787396,0.6226253163603895,0.37737468363961046,0.6195563586527267,0.38044364134727326,1.3342947317243326,1.869736031606074,3.2040307633304064
2022-01-03,Man United,Wolves,0.44741946097288854,0.30985734834985845,0.24272319067725304,1-0,0.1366138621147318,0.4545790569771156,0.5454209430228845,0.4086793558588255,0.5913206441411745,1.388208589151311,0.9310486426171554,2.319257231768466
2023-01-04,Crystal Palace,Tottenham,0.279772025305355,0.2933818325197435,0.42684614217490147,1-1,0.11536621522418435,0.5392475717646918,0.46075242823530815,0.5207693158786048,0.47923068412139525,1.0921009020908627,1.6707882008566404,2.7628891029475033
2024-01-20,Arsenal,Crystal Palace,0.6291198894893046,0.22869180697233177,0.14218830353836365,2-0,0.09679619121029248,0.5685726442335958,0.43142735576640423,0.7063669537302808,0.2936330462697192,2.75377075211356,0.9370650036683937,3.6908357557819538
2025-01-04,Tottenham,Newcastle,0.4967659582267816,0.2911215912135709,0.21211245055964756,1-0,0.12883631444759575,0.47948100088797246,0.5205189991120276,0.471332871478555,0.528667128521445,1.6687553437334235,0.8942695548049777,2.5630248985384014
2002-08-18,Aston Villa,Liverpool,0.39491439900365655,0.31408316555275184,0.29100243544359167,1-1,0.12970289612072294,0.48423769081660684,0.5157623091833932,0.4293703724071996,0.5706296275928004,1.3064780748361449,1.0912148205340613,2.397692895370206
2003-01-11,Sunderland,Blackburn,0.36022526056817317,0.33413012212966064,0.3056446173021662,1-0,0.1424890450915138,0.3947688208830522,0.6052311791169478,0.31847453789620495,0.681525462103795,1.0344199722924667,0.9480733929364212,1.9824933652288879
2015-08-09,Stoke,Liverpool,0.3123010093553412,0.3205528237563793,0.3671461668882796,1-1,0.13260212333773364,0.46127900666011074,0.5387209933398893,0.3983150238028916,0.6016849761971084,1.0785585195090326,1.2010490493238897,2.2796075688329225
2016-01-03,Crystal Palace,Chelsea,0.28987406305473246,0.28195231933985204,0.42817361760541556,1-1,0.10080882777753006,0.6191076138817103,0.3808923861182897,0.6199675377221164,0.38003246227788356,1.3017482377722707,1.9047410066390742,3.206489244411345
2017-08-13,Man United,West Ham,0.4763099029680995,0.29247367612143327,0.23121642091046718,1-0,0.11709973148147206,0.5096269256583428,0.4903730743416572,0.49789393560454004,0.50210606439546,1.6866228878725216,0.9827055718548241,2.6693284597273457
2018-01-02,Man City,Watford,0.5695177112940961,0.25222606444639495,0.17825622425950888,2-1,0.0957634056118595,0.6339276892685323,0.36607231073146773,0.690998010203122,0.309001989796878,2.383298719012262,1.2014023808182581,3.58470109983052
2019-01-02,Wolves,Crystal Palace,0.44820646802666475,0.2954009701664287,0.25639256180690656,1-1,0.11677929878445824,0.5368789815382746,0.4631210184617254,0.5145317138372918,0.4854682861627082,1.6381301364303704,1.0986566119793804,2.7367867484097506
2020-01-01,Norwich,Crystal Palace,0.43759974846779537,0.30043473659423625,0.2619655149379685,1-1,0.12184985194425603,0.5114376154203212,0.4885623845796788,0.47797480941429954,0.5220251905857005,1.5291792489364402,1.058909075593596,2.588088324530036
2021-01-04,Southampton,Liverpool,0.3375581493739319,0.3283971213782866,0.33404472924778145,1-1,0.1348110482792712,0.42686213023795705,0.573137869762043,0.3556687461842049,0.644331253815795,1.0331431623232474,1.0870690742817768,2.120212236605024
2022-01-11,Southampton,Brentford,0.3602411747223478,0.3075165351086983,0.33224229016895396,1-1,0.1257897689205911,0.5278864951912199,0.4721135048087801,0.4796879396201625,0.5203120603798375,1.2925585495714498,1.3015976204282438,2.5941561699996933
2023-01-04,Aston Villa,Wolves,0.4065699551537212,0.3243317569607145,0.2690982878855644,1-0,0.1451332922622472,0.4160841718036184,0.5839158281963817,0.35007645166147255,0.6499235483385275,1.1843683120066903,0.9152243391738548,2.0995926511805454
